timestamp_utc,HB,GB,LB,total
2024-06-30T03:30:00Z,0.336315,0.06858599999999998,0.027919999999999997,0.43282099999999996
2024-06-30T03:45:00Z,0.335615,0.06829199999999998,0.030013999999999996,0.43392099999999995
2024-06-30T04:00:00Z,0.338415,0.06843599999999998,0.032805999999999995,0.439657
2024-06-30T04:15:00Z,0.346045,0.06903599999999999,0.036495999999999994,0.45157699999999995
2024-06-30T04:30:00Z,0.36064,0.07037399999999998,0.041184,0.472198
2024-06-30T04:45:00Z,0.3815,0.07246199999999998,0.04711599999999999,0.5010779999999999
2024-06-30T05:00:00Z,0.41139,0.07529999999999998,0.054245999999999996,0.540936
2024-06-30T05:15:00Z,0.450975,0.07842599999999998,0.06217399999999999,0.591575
2024-06-30T05:30:00Z,0.50239,0.08096399999999998,0.07029999999999999,0.653654
2024-06-30T05:45:00Z,0.567035,0.08215799999999998,0.07802799999999999,0.7272209999999999
2024-06-30T06:00:00Z,0.64554,0.08170799999999998,0.08481,0.812058
2024-06-30T06:15:00Z,0.73381,0.08036399999999998,0.08999399999999999,0.904168
2024-06-30T06:30:00Z,0.82691,0.07931999999999999,0.093036,0.999266
2024-06-30T06:45:00Z,0.919345,0.07946999999999999,0.093286,1.092101
2024-06-30T07:00:00Z,1.006215,0.08155799999999998,0.09054199999999998,1.178315
2024-06-30T07:15:00Z,1.08542,0.08528399999999998,0.085656,1.25636
2024-06-30T07:30:00Z,1.15353,0.08945999999999998,0.07982399999999999,1.3228139999999997
2024-06-30T07:45:00Z,1.20911,0.09333599999999997,0.07433799999999999,1.3767839999999998
2024-06-30T08:00:00Z,1.250795,0.09617399999999998,0.0702,1.4171690000000001
2024-06-30T08:15:00Z,1.28275,0.098256,0.06760799999999999,1.4486139999999998
2024-06-30T08:30:00Z,1.31124,0.09989999999999996,0.06666,1.4777999999999998
2024-06-30T08:45:00Z,1.34183,0.10168799999999997,0.067408,1.510926
2024-06-30T09:00:00Z,1.37795,0.10392599999999999,0.069752,1.551628
2024-06-30T09:15:00Z,1.415505,0.10645799999999996,0.07259399999999999,1.594557
2024-06-30T09:30:00Z,1.450225,0.10914599999999998,0.07468799999999999,1.6340590000000002
2024-06-30T09:45:00Z,1.47455,0.11137799999999998,0.07483799999999999,1.660766
2024-06-30T10:00:00Z,1.48498,0.11331599999999997,0.072096,1.6703919999999999
2024-06-30T10:15:00Z,1.478715,0.11480999999999998,0.06745799999999999,1.660983
2024-06-30T10:30:00Z,1.452325,0.11600399999999997,0.06207399999999999,1.630403
2024-06-30T10:45:00Z,1.405775,0.11704799999999997,0.05728799999999999,1.580111
2024-06-30T11:00:00Z,1.336965,0.11794199999999998,0.054046,1.508953
2024-06-30T11:15:00Z,1.25706,0.11853599999999997,0.05220199999999999,1.4277980000000001
2024-06-30T11:30:00Z,1.1757550000000003,0.11823599999999997,0.051253999999999994,1.3452450000000002
2024-06-30T11:45:00Z,1.10488,0.11704799999999997,0.050806,1.272734
2024-06-30T12:00:00Z,1.052065,0.11450999999999997,0.05040599999999999,1.2169809999999999
2024-06-30T12:15:00Z,1.0145449999999998,0.11093399999999998,0.05005799999999999,1.1755369999999998
2024-06-30T12:30:00Z,0.983955,0.10705799999999997,0.049707999999999995,1.140721
2024-06-30T12:45:00Z,0.954065,0.10303199999999997,0.049409999999999996,1.106507
2024-06-30T13:00:00Z,0.920045,0.0996,0.049159999999999995,1.068805
2024-06-30T13:15:00Z,0.882525,0.096618,0.048912,1.028055
2024-06-30T13:30:00Z,0.84497,0.09408599999999998,0.04871199999999999,0.987768
2024-06-30T13:45:00Z,0.80955,0.09199799999999998,0.04851199999999999,0.95006
2024-06-30T14:00:00Z,0.77966,0.09005999999999997,0.048311999999999994,0.9180320000000001
2024-06-30T14:15:00Z,0.756735,0.08901599999999998,0.048311999999999994,0.894063
2024-06-30T14:30:00Z,0.74144,0.08901599999999998,0.048611999999999995,0.879068
2024-06-30T14:45:00Z,0.73451,0.09050399999999997,0.049409999999999996,0.8744239999999999
2024-06-30T15:00:00Z,0.737275,0.09393599999999998,0.05090599999999999,0.882117
2024-06-30T15:15:00Z,0.748405,0.09840599999999998,0.053248,0.9000589999999999
2024-06-30T15:30:00Z,0.767165,0.10318199999999998,0.056687999999999995,0.9270349999999999
2024-06-30T15:45:00Z,0.79219,0.10720799999999996,0.061425999999999994,0.9608239999999999
2024-06-30T16:00:00Z,0.8220449999999999,0.11018999999999995,0.067508,0.9997429999999999
2024-06-30T16:15:00Z,0.8575,0.11197799999999998,0.07423999999999999,1.0437180000000001
2024-06-30T16:30:00Z,0.897785,0.11331599999999997,0.08066999999999999,1.091771
2024-06-30T16:45:00Z,0.94297,0.11420999999999998,0.085906,1.143086
2024-06-30T17:00:00Z,0.992285,0.11525399999999997,0.08914599999999999,1.196685
2024-06-30T17:15:00Z,1.040935,0.11659799999999998,0.09029399999999999,1.247827
2024-06-30T17:30:00Z,1.081955,0.11809199999999996,0.089346,1.2893929999999998
2024-06-30T17:45:00Z,1.110445,0.11987999999999997,0.08635399999999999,1.316679
